state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,cbsa_code,cbsa,date_of_last_change,status,request_time,url,rows,date
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0056,0.002,0.009,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,037,1302,14129,1,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0041,0.002,0.008,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,037,1302,14129,2,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,14,93.0,0.0049,0.003,0.009,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,037,1103,14129,3,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,14,93.0,0.0069,0.004,0.01,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0065,0.003,0.011,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,037,1302,14129,1,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0063,0.0,0.019,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-21,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1302,14129,2,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,15,94.0,0.0083,0.0,0.024,Y,15.0,15.0,16.0,16.3,16.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-21,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0127,0.007,0.029,Y,14.0,14.0,15.0,15.6,16.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,14,93.0,0.0139,0.004,0.031,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,14,93.0,0.0156,0.006,0.077,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0094,0.001,0.018,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-09,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1103,14129,3,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,15,94.0,0.0057,0.0,0.013,Y,15.0,15.0,16.0,16.3,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-09,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0072,0.003,0.013,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0067,0.003,0.013,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0044,0.001,0.011,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0047,0.002,0.008,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,15,94.0,0.0047,0.0,0.008,Y,15.0,15.0,16.0,16.3,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-09,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.005,0.002,0.015,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0045,0.002,0.01,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0044,0.002,0.007,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0051,0.0,0.008,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2023-03-09,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0051,0.002,0.009,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0057,0.003,0.01,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,14,93.0,0.0061,0.004,0.01,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0068,0.0,0.015,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2023-03-09,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.013,0.004,0.033,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0337,0.011,0.145,Y,14.0,14.0,15.0,15.6,16.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,8,100.0,0.0393,0.014,0.146,N,8.0,8.0,8.0,8.9,9.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-06-24,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,9,100.0,0.0119,0.001,0.021,N,8.0,8.0,8.0,8.7,10.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-09,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0128,0.001,0.023,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-03-28,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0259,0.008,0.052,Y,15.0,15.0,15.0,16.7,17.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-07-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-03-31
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0144,0.001,0.03,Y,15.0,15.0,15.0,16.5,16.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2022-11-22,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.016,0.009,0.033,Y,15.0,15.0,15.0,16.3,16.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2023-03-30,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0198,0.0,0.063,Y,16.0,16.0,16.0,17.4,17.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2023-03-30,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-12-31
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,1,7.0,0.008,0.008,0.008,N,1.0,1.0,15.0,1.1,1.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0278,0.008,0.124,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,2,Micrograms/cubic meter (LC),No Events,8,100.0,0.0244,0.013,0.05,N,7.0,7.0,7.0,7.7,9.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-06-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2022,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0153,0.01,0.025,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-12-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20220101&edate=20221231&state=06,56,2022-09-30
